good_id,name,price,imageUrl,countReview,location
1120465095,Pakcoy / Sawi Daging Fresh,Rp8.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/7/29/b83e253c-c4c7-4194-ad6e-0353d34208b8.jpg,258,Surabaya
1328763440,sereh jumbo segar / sereh putih / serai,Rp7.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/4/3/5fff1a11-62c8-4705-92c2-adb25f83889e.jpg,295,Jakarta Selatan
1262470267,Tahu Jepang Kong Kee Udang Tofu Rasa Udang Tahu Sutra 1 pcs,Rp8.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/22/1bdc5c6c-9763-4ef3-8478-b319460abef7.jpg,135,Bandung
1402565663,Durian Musangking malaysia,Rp249.999,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/4/72a9dadb-fd5e-4993-983e-84913cba22da.jpg,752,Jakarta Pusat
1436905646,tahu pong sumedang per box 48pcs,Rp25.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/1/10/6dee3739-73ed-4fe0-a796-e97163a4456c.jpg,411,Jakarta Barat
853080464,Wortel Brastagi Import Segar 500gr,Rp8.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/5/16/66d0c8a8-45a6-475e-8f9d-9dd8bf544efc.jpg,1460,Tangerang Selatan
2303159078,Sayur Segar Soup - Sayur Sop - Sayuran Segar Soup - Paket Sayur Sop,Rp8.800,https://images.tokopedia.net/img/cache/200-square/product-1/2020/9/24/5487621/5487621_e829f10f-c0f7-4b29-a541-a7b032928463_1080_1080.jpg,193,Bandung
1087426378,Durian Montong Palu Parigi Premium !!!,Rp65.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/5/13/9a38e127-6b2c-42e7-937c-4ad034708271.jpg,358,Tangerang
681572402,Cabe Merah Besar 500 gr,Rp50.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/1/31/6942468/6942468_a6175540-ecc6-45a1-becf-d077f5872c63_337_337.jpg,679,Jakarta Selatan
1891741564,Combro Frozen Pedas,Rp22.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/7/f21682ca-ce9e-406f-88b2-d1af4e38a2c0.jpg,207,Bekasi
2551481127,Cengek/Rawit merah 250gr,Rp8.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/13/5c36bfe5-b68e-4e7f-8cbd-ff95464b71d5.jpg,183,Bandung
1840183461,SELADA,Rp17.255,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/5/9/9706834d-403d-4ed5-a9a8-25ec40c2459c.jpg,153,Makassar
3992729614,Cabai Merah Keriting Segar,Rp9.700,https://images.tokopedia.net/img/cache/200-square/product-1/2020/6/4/4993670/4993670_16f353db-b29e-45a3-b1b3-1169ccd0920b_1080_1080.jpg,155,Bandung
1482097702,paprika hijau 1 kg,Rp55.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/1/4/1210f61d-363a-462e-8777-203783aa6840.jpg,116,Jakarta Pusat
1595530584,"Frozen Berry (Strawberry, BlackBerry, Raspberry), by Surga Berry",Rp45.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/2/11/bf86c302-11c0-4ba4-830f-56a8b4b14356.jpg,43,Bandung
1996170629,Pakcoy,Rp4.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/13/4a7b934d-2a9f-4209-89a6-3e8d7fb24575.jpg,97,Bandung
1650095497,Jamur Shitake Potong Frozen Shitake Mushroom Slice Slices Beku 1kg,Rp30.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/5/02d0938b-fc5b-4aff-a568-4c69db41ca8d.jpg,168,Jakarta Pusat
722119602,Durian Montong Super,Rp60.000,https://images.tokopedia.net/img/cache/200-square/product-1/2019/5/3/462835255/462835255_9773f484-6d21-4208-8aa9-1d669b7e6b74_1500_1500.jpg,514,Bekasi
331882389,DAUN KEMANGI PER IKAT / SAYUR SAYURAN CURAH,Rp2.225,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/6/30/825c423e-952b-4a90-817e-0a7197b3f2ac.jpg,365,Surabaya
2551535728,Daun kale organik / kale curly,Rp10.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/28/f412d1d3-ca8f-4e22-972d-643ed8c4af1a.jpg,68,Jakarta Selatan
1415045167,Baby Pakcoy Sayuran Segar Bandung,Rp3.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/9/57737566-2642-4565-97f8-9fef4bcfb9f7.jpg,310,Bandung
1660658066,Ubi Merah Mentah 1 Kg,Rp8.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/10/4f0f5f63-a057-4bd2-8760-8ef3254b57b5.png,265,Tangerang Selatan
566139089,tempe bacem bumbu manis - tempe bacem frozen,Rp25.000,https://images.tokopedia.net/img/cache/200-square/product-1/2019/9/21/2532124/2532124_46f34586-f36b-4529-89a1-a751a5dc7f8e_1773_1773.jpg,552,Depok
1900441571,Sayur Sawi Pakcoy Segar 1 kg,Rp5.500,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/31/c9ab01ee-4f48-4db5-9b98-f861e3b52f91.jpg,93,Bekasi
2097240419,Paket Sayur Sop Siap Masak,Rp5.600,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/23/b0407423-a99f-4565-b7bf-dcd64cbaa88a.jpg,150,Malang
794444291,Bawang Merah,Rp12.150,https://images.tokopedia.net/img/cache/200-square/product-1/2020/5/15/100437808/100437808_a978d9a1-2931-426c-b27b-26a53dc7327e_2048_2048,166,Medan
2411775289,Sere / Sereh / Serai Segar 500gr,Rp2.500,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/31/f3051f5e-9eaf-420c-93b2-0272f25f0bc3.jpg,92,Bekasi
834068390,Tempe ukuran besar,Rp6.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/5/7/44972246-8ece-4376-bb57-131457104109.jpg,156,Medan
1039614498,Frozen Mixed Vegetables | Vegetables Mix 3 Ways | Sayuran Beku 1 kg,Rp25.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/7/21/1bb52938-2872-4078-941e-1a86a16fd595.jpg,179,Jakarta Utara
1087506855,daun pisang,Rp2.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/8/26/c4320175-df34-4c0c-a73d-e2cbe6b42dfd.png,172,Bandung
2085280487,KEMBANG TAHU INTAN / KEMBANG TAHU TIGA BERLIAN,Rp14.800,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/18/fe0999df-3e72-4c23-a4c6-9b46313dfcaa.jpg,189,Surabaya
453611988,Celery Stick Lokal - 250 gr (Sayurbox),Rp11.200,https://images.tokopedia.net/img/cache/200-square/product-1/2019/8/30/24352824/24352824_f6acda3b-6733-47b9-809d-03afb0402a92_500_500,555,Jakarta Selatan
1600969686,Labu Parang (1 Kilo),Rp16.000,https://images.tokopedia.net/img/cache/200-square/product-1/2021/2/14/8506994/8506994_7b48b28b-167a-4292-938e-438775b85861.jpeg,59,Jakarta Selatan
1953903377,Timun Segar Premium 1 kg,Rp3.000,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/31/c6b2281b-3c14-4fd6-ac4e-49cc117ec6c3.jpg,147,Bekasi
1358704106,Sayur Horenso Organik 200g,Rp15.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/1/6/fd08f366-5820-46ea-9fa7-5e5ce4fed690.jpg,738,Jakarta Selatan
1665068507,cabe merah keriting / 1/4 kg,Rp16.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/6/3/b17b8c46-12ab-4c25-8e2d-59cf1393c5ca.jpg,139,Tangerang
347196952,Tahu cina asli kedelai pilihan,Rp6.000,https://images.tokopedia.net/img/cache/200-square/product-1/2018/10/17/4011202/4011202_93c0996f-1f46-40c6-8d3d-ad02716fffe6_1560_1560.jpg,548,Tangerang Selatan
1116245693,Tomat Sayur Fresh,Rp10.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/8/22/45205884-2f10-4bce-ac0a-668a890a1ccb.jpg,240,Surabaya
2057881688,tahu putih,Rp6.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/8/a5ce8ce6-b80c-4c5a-acb8-6d9daf9ec603.jpg,134,Makassar
1637067376,Kulit tahu Super Quality Lisun / Kulit Kembang Tahu Lumpia Hekeng,Rp11.200,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/1/34528b9d-24d5-43a0-bd5d-60f6ea95d4a7.jpg,144,Jakarta Utara
2372138512,MORINAGA MORINU SILKEN TOFU 349gr,Rp18.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/27/71547188-6d1c-4838-b565-ab598f1f708f.jpg,48,Jakarta Timur
1239654039,Wortel Lokal Fresh,Rp4.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/6/beb6d732-6c57-4671-886d-d115b25b39a6.jpg,269,Surabaya
983957042,King Oyster Mushroom 200 Gram/Pack,Rp14.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/1/3/465a9f9b-e75c-4f96-b973-a68168e22337.png,267,Jakarta Pusat
1092338471,Tomat Apel Segar / Tomat Jus 500 gram,Rp8.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/8/12/99105105/99105105_cc73f373-3397-4981-8381-c316380be639_640_640,263,Bandung
840446701,Sayur Oyong Fresh,Rp9.100,https://images.tokopedia.net/img/cache/200-square/product-1/2020/9/1/30497455/30497455_51d0a77c-de78-4024-9bb9-dfe6dad16871_700_700,663,Jakarta Barat
269411961,Sayur Fumak - 500gr,Rp9.500,https://images.tokopedia.net/img/cache/200-square/product-1/2016/11/7/1262707/1262707_af252be6-8540-428b-b408-8318beaa6c5d.jpg,187,Tangerang Selatan
2159563815,JERUK NIPIS 250gr / SAYUR SAYURAN CURAH,Rp4.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/7/13/e4cc3d37-42af-41f7-8797-8b62ff276e5c.jpg,288,Surabaya
1680077892,Fresh Sereh Segar Organik - SayurKendal,Rp4.462,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/1/14/6d28b52b-4e20-4686-ad92-fcfe18311462.jpg,256,Jakarta Pusat
1147494508,Frozen Spinach - Daun Bayam Beku - 1 kg,Rp66.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/21/18f8c108-82b3-459b-88fa-68989dd96830.jpg,62,Jakarta Selatan
985182076,Tofu / Tahu Jepang,Rp6.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/6/29/985182076/985182076_4f0cd365-6acc-430a-82c8-951cf409d2ac_1728_1728.jpg,354,Surabaya
2133022356,Tomat Reguler Segar 500gr,Rp6.000,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/31/44a5f66f-a552-4d21-b979-a2da37625d48.jpg,158,Bekasi
876070360,TAHU CINA (pcs),Rp3.700,https://images.tokopedia.net/img/cache/200-square/product-1/2020/6/2/8070505/8070505_c6275b2d-caec-43b1-b7c8-2cc6c0eb0e7f_859_859.jpg,926,Bogor
2109496135,Toge Fresh berkualitas,Rp4.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/22/d1998c96-2acf-461a-8c3b-bbca260b8f21.png,150,Jakarta Selatan
1225409147,Tahu Cina Besar Pcs,Rp6.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/11/24/21a0df71-cbac-4c17-9da9-3ec408c68c2d.png,191,Tangerang
1662432128,TEMPE LOKAL,Rp6.167,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/10/b0f1bb61-6b98-46a0-9f07-b70b0e974515.jpg,221,Yogyakarta
2053077085,Tomat Cherry Merah 1 kg,Rp6.500,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/31/7d615e21-e6f9-4d99-9f3d-5c363f6bef27.jpg,143,Bekasi
918911644,Sayur Asin Tongcai/ Tong Cai / Sawi Asin Preserved Vegetable,Rp6.100,https://images.tokopedia.net/img/cache/200-square/product-1/2020/4/9/581566226/581566226_6cd1a60c-1d2d-4b76-84d2-3cad919d3c50_960_960.jpg,621,Jakarta Pusat
1203827376,daging sirsak frozen 1 kg,Rp17.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/1/22/524a8f3d-d337-4e03-82cd-77074b18b8dc.jpg,380,Depok
755616855,tauge 250gr / kecambah,Rp6.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/7/98472357/98472357_dc71fa0c-b495-4e59-96f8-f7e665887ae1_1200_1200,814,Surabaya
1163333780,Tempe Mentah Gurih | Per Papan,Rp7.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/10/3b3e2bac-7459-4f36-8649-a4039b4a82b9.jpg,514,Bandung
443577007,Pak Choy Value - 500 gr (Sayurbox),Rp6.900,https://images.tokopedia.net/img/cache/200-square/attachment/2020/8/15/-1/-1_15f3e28a-3d3f-43dd-aae3-60a96788055b.jpg,1862,Jakarta Selatan
1678642065,SAYUR CURLY KALE HIDROPONIK,Rp25.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/17/bbc6ff5c-8ecb-466a-ae76-fc9062d0b5a7.jpg,67,Jakarta Barat
2039761906,Daun Bawang Besar / Daun Bawang Prei,Rp6.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/30/85589b12-b852-47de-b98f-5c08cc514835.jpg,257,Surabaya
755598655,Cabai merah besar 250gr / lombok merah,Rp25.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/6/17/98472357/98472357_bec17e04-629a-467d-b5c4-c12518d6f457_1200_1200,621,Surabaya
995729961,Daun Serai Sereh Segar 1 Ikat,Rp5.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/4/75782982/75782982_5e34b028-7f38-4117-ba4a-58be57082447_700_700,129,Bandung
1921971558,Tempe Mendoan - isi 3 Lembar (mracang market),Rp5.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/15/d746a10d-eaa9-4da3-86e7-631b72448739.jpg,156,Surabaya
1760938509,tomat merah sedang besar,Rp4.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/14/deb60004-7b86-404c-a77b-fe20ba6a4355.jpg,141,Tangerang Selatan
1916758534,sayur wortel 1 kg,Rp5.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/3/826ee894-3279-4c52-803c-c61a5786519a.jpg,177,Makassar
541349042,DAUN PAKIS SEGAR - SAYUR [1 Ikat],Rp5.000,https://images.tokopedia.net/img/cache/200-square/product-1/2019/9/26/70319360/70319360_4f3da60a-0fd9-4ffe-b46f-26ef8c7f812a_1000_1000,240,Jakarta Selatan
303825121,FROZEN AVOCADO (ALPUKAT MENTEGA BEKU),Rp24.640,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/1/20/f0a9d957-83da-46da-a81b-079fd4dfc433.jpg,362,Jakarta Timur
1072241482,KEMBANG TAHU SELERA CAP SENDOK GARPU 100GR,Rp16.350,https://images.tokopedia.net/img/cache/200-square/product-1/2020/8/5/97772835/97772835_25923342-33c4-40fb-9c1a-1d3c503b1ca8_2048_2048,978,Jakarta Utara
866356490,Sayur Brokoli Hijau Segar - Fresh,Rp19.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/27/14e0b8f8-af87-4033-b89a-ca5bda2260b2.jpg,708,Tangerang Selatan
1968951423,Greenfarm Crispy Chicken G / Ayam Putih / Gui Fei Vegetarian,Rp54.999,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/2/4f2693fe-ea04-4e18-87ca-af25a9db7ff1.jpg,144,Jakarta Barat
1647807774,Kimchi Jajan Korea 1kg / Kimchi Fresh Homemade / Kimchi Korea Halal,Rp49.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/5/6eee4e60-d5fa-4550-8432-2cdf39e20e3c.jpg,1194,Jakarta Selatan
1360674078,Tomat TW Organik 500 g,Rp15.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/1/6/b142d498-b0dd-4b0d-aa74-cf654e8c3492.jpg,669,Jakarta Selatan
1092928607,Cabe Keriting Merah 50g,Rp4.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/18/a7f4d45f-7957-4f74-83f7-5021a537aafe.png,346,Bandung
1272645330,Sayur Pare Fresh 500 Gram,Rp8.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/20/45639d65-edb4-4618-9780-1abe3520f87e.jpg,209,Tangerang Selatan
792719821,Kentang Super 1kg,Rp17.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/4/19/8310392/8310392_07172c22-d399-448f-87b2-8780c619da8f_1224_1224.jpg,295,Bandung
615168898,Jamur Shimeji putih/coklat,Rp10.000,https://images.tokopedia.net/img/cache/200-square/product-1/2019/11/23/2557562/2557562_4a601946-d938-4651-bf29-25401a26f0de_720_720.jpg,346,Surabaya
1485078410,TAHU / SAYUR SAYURAN CURAH,Rp4.060,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/1/1e3579b4-5f5a-4df4-9cec-b6d05692da0c.jpg,1044,Surabaya
1263258558,Krecek Sayur Kemasan Vakum Siap Saji 400 Gram,Rp45.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/17/c3f08cc1-483b-4f4e-94f0-9e923a3beca7.jpg,220,Jakarta Selatan
1666388451,Cabe rawit kering 500gr,Rp32.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/12/f9a415e4-cffc-4783-a91a-ad5720a46090.jpg,76,Surabaya
2043306404,selada kriting 500gr + Gratis Bonus,Rp13.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/2/14be548f-65d4-4b7d-a797-743b85a15b5e.jpg,81,Jakarta Barat
1131917740,BUAH SAYUR TOMAT MERAH LOKAL,Rp10.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/5/0b4144c6-d293-4d10-af72-014dbb56a70e.jpg,442,Jakarta Barat
1186030746,Daun Bawang (250gram) 250 gram Sayurbox,Rp5.800,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/25/f5df02ba-cb70-48e8-849b-6c8831294137.png,2980,Jakarta Selatan
1380367789,Sayuran segar sayuran Tangerang fresh cabai cabe rawit merah,Rp6.700,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/27/efc2c5c9-f740-45d5-8c0a-368a62af76ba.jpg,594,Tangerang Selatan
812286043,DURIAN MONTONG SULAWESI PALU,Rp63.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/8/e665d870-ee17-4141-b519-e8d1dc2f6e9d.jpg,194,Jakarta Timur
2072896226,catering vegetarian 3 macam sayur,Rp55.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/14/f775624a-dbaa-4848-b579-350391358506.jpg,274,Jakarta Barat
2082881590,Selada Keriting Segar 500gr | 1kg,Rp8.000,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/31/5411cac8-9211-4f4e-b8e8-4e93d5219086.jpg,118,Bekasi
1726067948,Daun Kemangi 100 gr,Rp5.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/4/2/0f1c4cd7-4491-408d-b434-d81b73b6427d.jpg,260,Jakarta Selatan
870948569,Wortel Sayuran Segar Bandung,Rp7.750,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/1/20/8e045c83-c98d-409a-b454-b6e5853f42e7.jpg,566,Bandung
556642789,"TAHU BULAT [1 Pack, 10 Pcs]",Rp5.400,https://images.tokopedia.net/img/cache/200-square/product-1/2019/9/11/70319360/70319360_6c01788f-f2b3-4132-981d-685aa63a5ac1_1000_1000,211,Jakarta Selatan
1360224988,Kurvy Kale Pack Hidroponik- ABOVE x EATME Brand,Rp27.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/20/3d863e21-0b28-4adf-86ab-154d0161e4e7.jpg,120,Jakarta Selatan
1600889789,Wortel Lokal,Rp3.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/29/861e582e-6a9a-4a74-a7c9-f8f68ac75990.jpg,233,Tangerang Selatan
1067784481,KK Frozen Mix Vegetable 1kg,Rp26.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/10/19/84095329/84095329_4acf57d7-a20a-4b37-9928-40b7c8505fa3_709_709,86,Bandung
256161176,Bawang Putih Conventional 200 gram Sayurbox,Rp6.900,https://images.tokopedia.net/img/cache/200-square/product-1/2019/7/22/24352824/24352824_2826da2c-8c97-45ec-bc9c-0bdcc3cca9a1_500_500,3305,Jakarta Selatan
884976132,Baby Pakcoy Segar,Rp5.445,https://images.tokopedia.net/img/cache/200-square/product-1/2020/6/4/4993670/4993670_151d80bc-3d77-4e27-95ab-aac31d4394f9_945_945.jpg,376,Bandung
81116711,Frozen soursops/ Buah beku sirsak,Rp35.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/4/471773aa-de54-48d8-8e80-7188c9aed814.jpg,702,Jakarta Selatan
1053509596,TEMPE DAUN TEMPE KEDELAI LAUK TEMPE PROTEIN TEMPE SEGAR LAUK PAUK,Rp4.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/27/3199912/3199912_d56df690-70b2-4ec5-a7a4-a9435d0bdf07_700_700,340,Denpasar
1850678605,Tahu Kuning 1 Bungkus Pasar Bandung Murah,Rp6.900,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2021/8/26/4b76ac12-2241-45be-8c08-a51e29f36674.jpg,170,Bandung
317721557,KENTANG / SAYUR MAYUR SEGAR BERKUALITAS,Rp11.125,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/5/19/2727f52f-10ec-444f-bf63-56da458a99a2.jpg,787,Surabaya
2092192827,Sayur Buncis Segar 500gr,Rp3.000,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/31/79caba85-b016-45e6-a6e2-88596dfd0999.jpg,82,Bekasi
786335599,Tahu Sutera Sakura 300g,Rp8.750,https://images.tokopedia.net/img/cache/200-square/product-1/2020/4/15/8070505/8070505_8a612d2f-e00c-485c-b8bc-fb04b3c1ec4b_910_910.jpg,336,Bogor
85738715,Tempe per potong,Rp4.000,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/5/13/82d7bd3b-36d2-40fd-af3d-013d11ee9754.jpg,354,Tangerang Selatan
1185809605,Lobak Putih 500 gr,Rp6.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/16/bdd31ff5-eff7-4fdc-9733-1fc06216b747.jpg,316,Jakarta Selatan
1964414790,Bayam Hijau Per Ikat/ Sayuran Segar,Rp1.600,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/1/25/2bc493db-603a-440e-8098-4dd8e521b151.jpg,367,Malang
841994892,Kangkung 1 ikat,Rp2.500,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/5/11/7d74c260-f2e5-41be-8cbb-1e36a7913081.jpg,276,Bandung
995333457,TOMAT SAYUR SEGAR SAYURAN SEGAR,Rp13.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/4/3199912/3199912_4987b1de-8ec2-468e-bb86-4151c914a858_700_700,296,Denpasar
567281369,Baby Potato / Kentang Rendang,Rp2.100,https://images.tokopedia.net/img/cache/200-square/product-1/2020/9/1/30497455/30497455_aa191a16-651f-44e0-b348-efd7c0ba2daa_700_700,530,Jakarta Barat
1147930855,Horenzo Amazing Farm,Rp19.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/4/18/8c4cebef-b7cf-4d40-abf0-0b44b413a22d.png,331,Tangerang Selatan
544234646,SAYUR SOP - PAKET LENGKAP [1 Pack],Rp15.500,https://images.tokopedia.net/img/cache/200-square/product-1/2019/8/27/70319360/70319360_9b26065d-6c2d-4917-bcb7-f0b0a7ec6129_1000_1000,371,Jakarta Selatan
1068560888,JAMUR KANCING JAMUR CHAMPIGNON JAMUR SEGAR SAYUR SEGAR SAYURAN SEGAR,Rp11.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/8/3/3199912/3199912_864a8b7f-7741-4ab0-b8fc-1f9d4610ccde_700_700,200,Denpasar
1570529070,KING FRUIT Durian Super Montong Premium Durian 500 gram,Rp105.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/10/6/05bf4cab-65e4-47f7-a0e6-9f71a16e2b0a.jpg,1656,Jakarta Pusat
2843705852,Kulit Tahu Lisun Kulit Tahu Lumpia Bakien 50gr,Rp11.999,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/19/6bf6344a-167c-4f07-bf41-ccd2650ee324.jpg,156,Jakarta Barat
1876236010,Promo Tahu Susu Unyil isi24,Rp15.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/29/9a94b299-b889-4352-a3f5-034aff6f6859.jpg,98,Jakarta Timur
794250559,Romaine Maximus,Rp7.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/5/26/100437808/100437808_ba92a8a0-caae-4ed9-b89c-1dacd2a4f648_2048_2048,109,Medan
1976194835,buncis,Rp7.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/5/00bc656b-35c2-4b93-b9fc-097f5c0d47f2.jpg,57,Makassar
958334061,"Tahu Khas Kediri ""Sari Lezat Poo""",Rp4.050,https://images.tokopedia.net/img/cache/200-square/product-1/2020/5/1/7694109/7694109_478c235b-4d8c-4d11-86d9-b80575fbc687_2048_2048,277,Surabaya
617818843,Jamur Enoki Segar Fresh 100g / Pack,Rp4.999,https://images.tokopedia.net/img/cache/200-square/product-1/2020/5/30/8947130/8947130_8bdc894e-5427-42de-8491-1619fadeb34e_700_700,621,Jakarta Barat
842316740,Jamur Kuping 500 Gram,Rp8.600,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2021/8/23/d91a3985-ce34-4104-973b-80bc4e4c297f.png,104,Tangerang
1637689188,SiMadu Legit Rubby Kuning Putih (110 Gr),Rp17.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/1/c8efdd85-ef60-46ed-9359-17d78436000d.jpg,274,Jakarta Timur
1850673904,Pakcoy 250 gram bandung Pasar Bandung Murah,Rp4.900,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2021/8/26/69c8e93f-a3d2-4d6d-8a7a-c6f5d367d6d9.jpg,167,Bandung
603147957,Seledri Besar 200gr FreshBox,Rp8.900,https://images.tokopedia.net/img/cache/200-square/product-1/2019/11/6/37620200/37620200_266513b0-f5f5-47f2-964c-99eff9e91dd7_800_800,455,Tangerang
878087394,cabe merah keriting / 1/2 kg,Rp31.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/6/3/b17b8c46-12ab-4c25-8e2d-59cf1393c5ca.jpg,219,Tangerang
4858778938,BUAH BEKU JAMBU MERAH / FROZEN GUAVA 500 GR,Rp23.200,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/17/90e96928-a433-437c-9087-402ab034f341.jpg,413,Jakarta Selatan
1996187333,Mentimun/Bonteng,Rp3.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/13/60937877-7185-4db5-9e54-2533e07f39db.jpg,99,Bandung
788369157,tahu putih/tahu kain/tahu cina,Rp6.000,https://images.tokopedia.net/img/cache/200-square/product-1/2020/4/16/8290701/8290701_c1e44527-a461-48b4-a4be-cfcccfb4ea03_1134_1134.jpg,390,Jakarta Barat
